UNIT_NO,LAST_FUEL_DATE,LAST_WORKORDER_OPEN_DATE,M5_LIFE_KM_USAGE(KM),M5_LIFE_HRS_USAGE(Hrs),M5_YTD_KM_USAGE(KM),M5_YTD_HRS_USAGE(Hrs),AVAILABLE HOURS (Hrs),DOWNTIME(Hrs),EXPECT_USAGE(KM),EXPECT_USAGE(Hrs),VEU
378226,45136.6236458333,41977.3123263889,0.0,1441.0,0.0,79.0,1160.0,1.0,2100.0,,GM-UT-CART
378308,,342.0,342.0,0.0,0.0,GROUND,1.0,GM-UT-CART,0582-1,9 LESLIE ST,
076091,45137.5080787037,45061.3198842593,19767.0,1778.0,3306.0,344.0,1160.0,248.933333333333,220000.0,0.0,1.5
250049,45063.2687037037,0.0,0.0,0.0,0.0,TRAILER,16.0,0.5,0.0,51020,TRL-VAN/TANK
041294,43640.4016087963,43564.5710300926,0.0,0.0,0.0,0.0,1160.0,1.5,4000.0,,SEDAN-PASS
112246,45118.3636342593,45132.2813078704,97715.0,0.0,752.0,0.0,1160.0,103.683333333333,220000.0,0.0,1.5
007028,45133.892662037,45126.7396990741,138543.0,5368.0,4863.0,4.0,1160.0,113.967777777778,160000.0,0.0,1.5
266092,45112.3603587963,0.0,0.0,0.0,0.0,TRAILER,44.6455555555556,0.5,0.0,,TRL-UTILITY
202046,45083.316400463,3594.0,143.0,3594.0,143.0,CLASS8,107.058611111111,6.25,10000.0,20020,TRUCK-ARCHI
145019,44956.3406712963,44957.2887962963,64159.0,2925.0,525.0,40.0,1160.0,25.8452777777778,250000.0,0.0,3.0
236279,43830.0,45104.5972222222,58098.0,6169.0,8231.0,610.0,1160.0,135.233888888889,250000.0,10000.0,8.0
050018,45125.4599189815,45114.602337963,69230.0,3142.0,7944.0,384.0,1160.0,138.689722222222,180000.0,4500.0,1.5
003235,44925.4941782407,45133.4586342593,12041.0,391.0,3.0,23.0,1160.0,85.7211111111111,160000.0,0.0,1.0
267105,45050.3596180556,0.0,0.0,0.0,0.0,TRAILER,176.8075,0.5,0.0,CNE,TRL-UTILITY
001167,45126.291099537,44900.4787615741,6238.0,242.0,2718.0,111.0,1160.0,1.0,0.0,,SEDAN-PASS
112040,40722.5,40799.5574884259,0.0,0.0,0.0,0.0,1160.0,1.5,8000.0,40010,VAN-3/4T
080085,45131.3273958333,45056.3717476852,105466.0,5515.0,7815.0,302.0,1160.0,245.079444444444,220000.0,5500.0,4.0
065179,45134.6196990741,45020.3428472222,8253.0,259.0,8252.0,258.0,1112.0,26.4838888888889,220000.0,0.0,1.5
112540,45105.4501967593,45036.6039583333,137.0,6.0,137.0,6.0,184.0,27.4841666666667,220000.0,0.0,1.5
067056,45065.5500578704,45112.4442361111,44145.0,2303.0,3204.0,24.0,1160.0,143.291388888889,220000.0,0.0,1.5
080056,44902.454849537,44700.3220023148,69045.0,1685.0,0.0,0.0,152.0,4.0,5500.0,5381-1,TRUCK- UTILI
095174,45138.3352430556,45133.8730555556,18286.0,667.0,5003.0,98.0,1160.0,51.0197222222222,160000.0,0.0,1.5
237205,43830.0,45128.3201851852,74628.0,8230.0,8222.0,862.0,1160.0,628.145277777778,250000.0,6250.0,8.0
115007,45135.2545023148,45077.3757407407,115410.0,2682.0,6954.0,302.0,,166.6875,220000.0,,1.5
334016,45044.8521759259,0.0,38.0,0.0,1.0,LIFTING,8.0,2.0,1400.0,5464-1,LIFT-ELEV
112403,45128.3485300926,45027.2066203704,80156.0,1032.0,4987.0,1.0,1160.0,0.0,,0.0,
159019,45014.5482407407,44974.247025463,48227.0,1634.0,2.0,2.0,648.0,0.0,250000.0,0.0,5.0
396486,43761.3608564815,43608.3389467593,0.0,232.0,0.0,0.0,1160.0,0.5,2100.0,003975,GM-MOWER
222033,45138.8205439815,,102927.0,2454.0,10859.0,305.0,1160.0,383.947222222222,220000.0,5500.0,8.0
064088,44880.4127777778,44987.3318518518,90989.0,0.0,0.0,0.0,648.0,76.4886111111111,220000.0,0.0,1.5
155021,45125.4465162037,45093.4571180556,73939.0,4920.0,7501.0,545.0,1160.0,,220000.0,0.0,4.0
266088,45048.3284027778,0.0,0.0,0.0,0.0,TRAILER,90.3255555555556,0.5,0.0,001984,TRL-UTILITY
315026,42419.2772222222,42593.6148958333,0.0,0.0,0.0,0.0,1160.0,8.0,9000.0,,ROAD-ST-SWEEP
396263,45044.4918634259,44739.3774305556,0.0,2568.0,0.0,9.0,1160.0,0.5,7000.0,004847,GM-MOWER
326001,45120.7201388889,45112.5294212963,0.0,635.0,0.0,1.0,1160.0,147.293888888889,0.0,9800.0,4.0
080068,44819.3277314815,44909.382962963,105678.0,3836.0,0.0,0.0,304.0,4.0,5500.0,002426,TRUCK- UTILI
204023,45138.1453356482,45120.3526041667,87054.0,5237.0,4.0,5.0,1160.0,386.823333333333,250000.0,10000.0,8.25
003295,45137.6631018519,45033.3065277778,30655.0,1924.0,8397.0,376.0,1160.0,32.5838888888889,160000.0,0.0,1.0
CLAW28,44949.4468518519,0.0,0.0,0.0,0.0,ATTACHMENT,19.1352777777778,0.5,0.0,4301-1,ATT-CLW-BUC
076069,45134.3157986111,44995.4569560185,51961.0,2416.0,8779.0,565.0,1160.0,19.1683333333333,220000.0,0.0,1.5
379076,0.0,0.0,0.0,GROUND,8.0,EASTERN GARAGE,PS-GUZAEEEZZZ,PLAN SPEC: GROUND MAINTENANCE CARTS <10HP 3 WHEEL 8Y ELECT,,,STANDARD
065040,44937.553287037,44862.2596064815,109820.0,0.0,411.0,0.0,304.0,1.5,0.0,001984,PICKU-3/4T
045101,45131.5572569444,45100.6641898148,56046.0,2354.0,5000.0,0.0,1160.0,0.01,180000.0,0.0,1.5
041310,45131.3836458333,45076.4639814815,4241.0,247.0,269.0,95.0,1160.0,21.755,160000.0,4000.0,1.5
065168,45097.3173263889,45132.2774189815,10683.0,631.0,8377.0,,1160.0,26.1333333333333,220000.0,0.0,1.5
041380,45113.6113773148,44690.5790393519,3273.0,76.0,1445.0,0.0,1160.0,1.5,4000.0,004426,SEDAN-PASS
112522,45131.2950462963,,16745.0,1013.0,5112.0,315.0,1160.0,14.4202777777778,220000.0,0.0,1.5
396425,43243.5449652778,0.0,582.0,0.0,0.0,GROUND,0.5,GM-MOWER,003896,70 NASHDENE RD,GROUND-MOWER
315096,45135.4855902778,45090.3374421296,0.0,2556.0,0.0,232.0,1160.0,1248.79027777778,250000.0,9000.0,8.0
049011,45114.4919675926,44981.4914236111,32550.0,817.0,5989.0,2.0,1160.0,19.9661111111111,180000.0,4500.0,1.5
041296,45123.8177893519,45099.0208333333,88831.0,1244.0,18000.0,7.0,1160.0,233.888888888889,160000.0,4000.0,1.5
063084,44891.2368634259,44895.3838078704,137358.0,4382.0,0.0,0.0,152.0,1.5,0.0,000619,PICKU-3/4T
237163,43830.0,44958.2717361111,6175.0,771.0,2.0,2.0,1160.0,-1,250000.0,6250.0,
159024,45085.5755439815,45093.3425115741,18349.0,1133.0,2018.0,97.0,1160.0,30.3763888888889,250000.0,10000.0,5.0
080083,45128.491400463,45117.4209953704,91690.0,0.0,2816.0,0.0,1160.0,55.4016666666667,220000.0,5500.0,4.0
194031,,45126.5000115741,43717.0,6635.0,6055.0,684.0,1160.0,54.0047222222222,250000.0,10000.0,3.0
001142,45138.5646759259,44985.3790509259,31757.0,1897.0,4732.0,181.0,1160.0,21.9027777777778,160000.0,,1.0
020035,45138.4938194444,,34221.0,1830.0,2853.0,223.0,1160.0,26.2833333333333,160000.0,0.0,1.0
045104,,44907.4832638889,68667.0,3087.0,1514.0,321.0,1160.0,85.3616666666667,180000.0,0.0,1.5
355005,0.0,0.0,0.0,0.0,GROUND,15.0,ATT-SAND-GRM,ATTACHMENT-SAND GROOMER,711 LAKE SHORE BLVD W,,355CHERRUN09
044051,44552.3525578704,43152.0,0.0,0.0,0.0,CLASS2,1.5,PICKU-1/2T,,,PICKUP - 1/2 TON
319220,44995.587037037,45085.3406597222,0.0,275.0,0.0,98.0,1160.0,711.866944444444,0.0,3500.0,2.0
050062,45106.4083912037,45106.3512847222,17038.0,835.0,1477.0,89.0,1160.0,0.808888888888889,180000.0,4500.0,1.5
067114,45133.4049074074,45076.5150694444,1527.0,143.0,1237.0,121.0,1160.0,-1,220000.0,0.0,1.5
206082,45126.2767824074,45133.2626736111,196874.0,8443.0,14591.0,703.0,1160.0,61.9383333333333,400000.0,10000.0,5.0
050173,45134.5653472222,45076.5252199074,12566.0,660.0,5001.0,306.0,1160.0,66.1027777777778,180000.0,4500.0,1.5
205023,45131.8827430556,45126.2876736111,15620.0,1208.0,959.0,101.0,1160.0,483.791111111111,250000.0,6250.0,6.0
050001,45127.5559722222,45069.4563425926,61447.0,2559.0,2977.0,199.0,,23.8258333333333,180000.0,4500.0,1.5
050084,45127.2988078704,45069.3649305556,26838.0,995.0,1508.0,54.0,1160.0,61.9766666666667,180000.0,0.0,1.5
051015,45096.3719675926,45112.4768287037,46955.0,2357.0,4650.0,236.0,1160.0,116.141666666667,180000.0,4500.0,1.5
202027,45128.4547106481,45103.4826967593,96442.0,5170.0,751.0,16.0,1160.0,309.4975,250000.0,10000.0,6.25
001101,45127.7212731481,44988.2897453704,43654.0,2590.0,2649.0,133.0,1160.0,40.0,160000.0,0.0,1.0
041445,45134.4157986111,44883.6465625,947.0,364.0,946.0,363.0,1144.0,1.5,4000.0,002821,SEDAN-PASS
318063,45000.3716666667,0.0,8.0,0.0,8.0,GROUND,15.08,3.0,3500.0,10010,GM-TRACT
267112,45044.3671296296,0.0,0.0,0.0,0.0,TRAILER,196.303611111111,0.5,0.0,000535,TRL-UTILITY
384019,0.0,0.0,0.0,0.0,GROUND,8.0,GM-BIKE,GROUNT-CARGO-BIKE,19 HORTICULTURAL AVE,,502BABBOE19
050061,45130.2641550926,45111.2971759259,56819.0,2971.0,6543.0,421.0,1160.0,146.652777777778,180000.0,,1.5
250520,45113.2599074074,0.0,0.0,0.0,0.0,TRAILER,139.57,0.5,0.0,005449,TRL-VAN/TANK
112427,45137.5296180556,,78902.0,,4228.0,231.0,1160.0,163.235277777778,220000.0,0.0,1.5
236274,43830.0,45113.2744560185,83177.0,8552.0,8674.0,730.0,1160.0,147.318888888889,250000.0,10000.0,8.0
095197,45131.3027083333,45002.4057407407,5289.0,8.0,2.0,2.0,1160.0,26.5630555555556,160000.0,0.0,1.5
095160,45132.3510069444,45050.3422222222,25968.0,880.0,1.0,1.0,1160.0,16.0325,160000.0,4000.0,1.0
158087,45138.3927314815,45033.3566898148,7833.0,708.0,4018.0,473.0,1160.0,55.4394444444444,250000.0,6250.0,5.0
112275,45133.4630902778,45114.6125810185,103038.0,0.0,3817.0,0.0,1160.0,11.5916666666667,220000.0,0.0,1.5
156118,45135.5024768518,45111.3240625,94287.0,3395.0,5069.0,417.0,1160.0,168.975277777778,220000.0,0.0,4.0
156159,45119.34,45138.3819097222,64723.0,3997.0,1697.0,2.0,1160.0,416.223611111111,220000.0,5500.0,6.0
003296,45035.4272337963,7683.0,0.0,2.0,0.0,CLASS1,8.75722222222222,1.0,0.0,004084,
020017,45133.3361226852,44986.3198958333,39899.0,577.0,5036.0,67.0,1160.0,3.47555555555556,160000.0,0.0,1.0
396459,45138.3719328704,45100.2909606481,0.0,2505.0,0.0,248.0,1160.0,0.0,0.0,5600.0,0.5
296006,43483.5681134259,44880.3242013889,0.0,996.0,0.0,0.0,648.0,2.0,7000.0,000520,APP-STUMP-CUT
020007,45131.4903125,45082.5820949074,38363.0,2881.0,4437.0,230.0,1160.0,186.029722222222,160000.0,0.0,1.0
073102,44910.4131828704,44817.5482291667,111770.0,3328.0,0.0,,,1.5,0.0,004847,PICKU-1TON
274001,44816.3963310185,0.0,0.0,0.0,0.0,APPARATUS,0.5,APP-ARR-BD,005495,1401 CASTLEFIELD AVE,APPARUTUS ARROW BOARD
323072,45138.5557291667,45008.4785532407,0.0,4647.0,0.0,125.0,1160.0,8.12444444444444,0.0,12600.0,8.0
065158,45138.3083101852,45042.4870833333,4930.0,215.0,4930.0,215.0,368.0,156.359722222222,220000.0,5500.0,1.5
267080,44656.3166435185,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,4301-1,61 TORYORK DR,
094116,45113.3954282407,45077.3563425926,16489.0,154.0,1315.0,2.0,1160.0,106.883333333333,160000.0,4000.0,1.0
322095,45134.5375,45112.479212963,0.0,603.0,0.0,103.0,1160.0,139.418333333333,0.0,7000.0,8.0
267261,44894.4170717593,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,000520,433 EASTERN AVE,
318034,45055.6320486111,45014.4436111111,0.0,628.0,0.0,335.0,1160.0,,0.0,3500.0,
315095,,45134.5481597222,,2812.0,0.0,424.0,1160.0,638.825833333333,250000.0,9000.0,8.0
045065,45077.6949537037,45093.33625,73551.0,869.0,274.0,3.0,1160.0,32.0894444444444,180000.0,0.0,1.5
127012,45062.4769675926,45084.5043402778,23989.0,1106.0,574.0,21.0,1160.0,18.3416666666667,220000.0,0.0,1.5
378325,44677.5751388889,0.0,9.0,0.0,0.0,GROUND,1.0,GM-UT-CART,,9 LESLIE ST,
376029,43699.3306828704,834.0,1.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,4426-1,21 ALNESS ST,ICE-MAIN-RESURFACER
045044,45133.3074074074,45012.473912037,62076.0,3093.0,3.0,3.0,1160.0,42.0655555555556,180000.0,0.0,1.5
319107,45128.3436458333,45033.5387962963,0.0,1908.0,0.0,41.0,1160.0,104.094722222222,0.0,4900.0,0.5
050110,45138.3849537037,44914.321412037,18217.0,600.0,2719.0,296.0,1160.0,63.8547222222222,180000.0,0.0,1.5
206099,45138.1978009259,45133.4431944444,157611.0,2684.0,30423.0,738.0,1160.0,229.816388888889,400000.0,10000.0,5.0
045063,45133.5064236111,45111.4407986111,106356.0,1956.0,5503.0,305.0,1160.0,116.393888888889,180000.0,0.0,1.5
001143,45138.5640509259,45061.5300578704,15738.0,704.0,4392.0,227.0,1160.0,43.5761111111111,160000.0,0.0,1.0
236298,43830.0,45124.4384837963,81830.0,10295.0,5004.0,304.0,1160.0,220.159166666667,250000.0,10000.0,8.0
076043,45119.5714467593,45125.4047569444,44960.0,3021.0,4288.0,187.0,1160.0,213.401388888889,220000.0,0.0,1.5
395037,45125.5062037037,41890.570787037,0.0,2126.0,0.0,219.0,1160.0,,2800.0,005267,GM-MOWER
001048,45132.5271180556,45019.696724537,26326.0,307.0,6737.0,2.0,1160.0,42.3072222222222,160000.0,0.0,1.0
157038,44998.5576967593,45121.4002083333,48229.0,2143.0,829.0,64.0,1160.0,52.0472222222222,220000.0,5500.0,6.0
003123,45000.5833796296,44938.4925,102602.0,0.0,1431.0,0.0,800.0,64.0419444444444,160000.0,0.0,1.0
315088,45118.5138541667,45119.5912615741,0.0,2560.0,0.0,841.0,1160.0,903.227777777778,250000.0,9000.0,8.0
323097,45135.5388888889,45138.2993981481,0.0,9007.0,0.0,1112.0,1160.0,332.586944444444,0.0,17400.0,8.0
112316,45138.4736111111,45118.3940393518,69058.0,1200.0,5684.0,2.0,1160.0,204.986111111111,220000.0,0.0,1.5
396345,45119.3146064815,45043.5614930556,0.0,2303.0,0.0,127.0,1160.0,21.1597222222222,0.0,3500.0,0.5
731565,39682.4201388889,38491.5211458333,0.0,1.0,0.0,0.0,960.0,0.5,4200.0,,GM-TRACT
112545,45112.4091203704,45076.3111805556,143.0,2.0,143.0,2.0,152.0,47.5502777777778,220000.0,0.0,1.5
050171,45112.3505555556,45062.3693287037,7154.0,54.0,6983.0,1.0,1160.0,55.1361111111111,180000.0,4500.0,1.5
191014,45138.301712963,45134.7210416667,18181.0,1021.0,9101.0,546.0,1160.0,449.403888888889,250000.0,0.0,4.0
077030,45138.2988425926,45035.3214930556,12218.0,306.0,8231.0,2.0,1160.0,0.0,220000.0,0.0,1.5
318024,45112.5065046296,44935.3453472222,0.0,1098.0,0.0,89.0,1160.0,399.711666666667,0.0,3500.0,0.5
267131,44992.4661921296,0.0,0.0,0.0,0.0,TRAILER,81.1627777777778,0.5,0.0,004301,TRL-UTILITY
155028,45134.5702893519,45119.3183449074,2103.0,182.0,2103.0,182.0,,-1,220000.0,5500.0,6.0
111109,,45015.5288773148,8879.0,42.0,5740.0,39.0,1160.0,43.6327777777778,180000.0,0.0,1.5
267270,44875.4645138889,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,4301-1,61 TORYORK DR,
156141,45092.9249305556,44943.3289583333,121513.0,3504.0,2272.0,304.0,1160.0,234.5875,220000.0,0.0,4.0
113053,45132.3132523148,45135.3995486111,8579.0,76.0,1.0,1.0,1160.0,79.2413888888889,220000.0,0.0,1.5
376127,44631.3325347222,2.0,2.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,004827,545 VAN HORNE AVE,
319157,45121.3929861111,45022.4212731481,0.0,1240.0,0.0,69.0,1160.0,90.485,0.0,7000.0,0.5
329020,0.0,0.0,0.0,0.0,LIFTING,15.0,LIFT-FRKLFT,,,,329CATEPR07
378184,43593.3321527778,3738.0,0.0,0.0,0.0,GROUND,1.0,GM-UT-CART,005267,11 ARMEL CRT,
045143,45126.4135763889,45042.4147685185,27069.0,1329.0,3672.0,164.0,1160.0,30.8822222222222,180000.0,0.0,1.5
376005,40522.5661226852,9.0,690.0,,0.0,ICEMAIN,3.0,ICE-RESURF,0520-1,50 BOOTH AVE,ICE-MAIN-RESURFACER
175053,45077.4953125,45051.552974537,38745.0,2162.0,1163.0,77.0,1160.0,97.0547222222222,250000.0,6250.0,5.5
319045,44999.4883796296,45114.3354050926,0.0,2768.0,0.0,127.0,1160.0,149.660277777778,0.0,2800.0,0.5
187033,45048.9823032407,,32856.0,995.0,140.0,303.0,1160.0,181.092222222222,250000.0,6250.0,5.0
175044,45078.3100925926,,47479.0,2550.0,1818.0,136.0,1160.0,150.001111111111,250000.0,6250.0,5.0
003260,45048.3194444444,44972.2781018519,398.0,19.0,154.0,6.0,1160.0,8.0,160000.0,0.0,1.0
294081,,45091.5178703704,0.0,462.0,0.0,9.0,1160.0,11.5711111111111,0.0,9800.0,1.0
237189,43830.0,45105.454224537,63493.0,8229.0,5741.0,626.0,1160.0,586.0025,250000.0,6250.0,8.0
112494,45131.3508217593,44777.7496643519,22544.0,993.0,4889.0,0.0,1160.0,1.5,0.0,004426,VAN-3/4T
067098,,45090.3913194444,10559.0,329.0,3682.0,300.0,1160.0,25.5572222222222,220000.0,0.0,1.5
396320,45135.3036921296,44873.3211689815,0.0,2598.0,0.0,250.0,1160.0,0.5,7000.0,006063,GM-MOWER
287002,44735.9030555556,0.0,19.0,0.0,0.0,APPARATUS,0.5,APP-WATER-PMP,004426,1026 FINCH AVE W,APPARUTUS-WATER PUMP
323104,45119.3543634259,45117.4053356481,0.0,1571.0,0.0,817.0,1160.0,117.871111111111,0.0,12600.0,8.0
376109,0.0,0.0,0.0,0.0,ICEMAIN,10.0,ICE-RESURF,ICE-MAIN-RESURFACER,31 GLEN WATFORD DR,,376ZAMBPR18B
274039,0.0,0.0,0.0,0.0,APPARATUS,12.0,APP-ARR-BD,APPARUTUS ARROW BOARD,891 MORNINGSIDE AVE,,274VERMNA19
324008,44805.4768171296,,0.0,2150.0,0.0,1.0,1160.0,1.91638888888889,0.0,4200.0,4.0
299005,42255.5340509259,45106.5150462963,0.0,428.0,0.0,3.0,1160.0,30.9336111111111,0.0,2100.0,1.0
020019,45131.4507175926,45047.4562037037,28409.0,1700.0,2090.0,110.0,1160.0,32.0,160000.0,0.0,1.0
378242,43798.5615393519,44133.3392939815,195.0,2.0,0.0,0.0,1160.0,1.0,2100.0,004301,GM-UT-CART
206070,45125.1311458333,45105.4951736111,338257.0,3509.0,420.0,109.0,1160.0,20.3591666666667,400000.0,10000.0,5.0
319152,45128.3414583333,45033.5363310185,0.0,2208.0,0.0,105.0,1160.0,19.4186111111111,0.0,5600.0,0.5
396303,45117.4315625,44012.5468981481,0.0,680.0,0.0,48.0,1160.0,0.5,2800.0,001984,GM-MOWER
378292,43052.3837962963,0.0,0.0,0.0,0.0,GROUND,1.0,GM-UT-CART,005649,51 BEECHGROVE DR,
020042,45104.6043634259,44960.3735300926,21631.0,803.0,1923.0,81.0,1160.0,138.061111111111,160000.0,0.0,1.0
067072,45131.4764236111,45072.6084490741,24710.0,1278.0,5001.0,300.0,1160.0,26.6841666666667,220000.0,0.0,1.5
001139,45134.4847800926,44999.2516435185,20174.0,957.0,504.0,37.0,1160.0,22.9816666666667,160000.0,0.0,1.0
305001,0.0,0.0,0.0,0.0,ATTACHMENT,10.0,ATT-SPRD,ATTACHMENT-SPREADER,,,305REDEXNA08
065147,44973.2893981481,45104.5428009259,29757.0,1723.0,3529.0,244.0,1160.0,278.600555555556,220000.0,0.0,1.5
289031,44636.698587963,45069.3950810185,0.0,310.0,0.0,1.0,1160.0,170.1625,0.0,3500.0,1.0
376128,,,4.0,4.0,4.0,ICEMAIN,12.2777777777778,3.0,4900.0,4426-1,ICE-RESURF
322029,44736.3083796296,44830.4520601852,0.0,3550.0,0.0,0.0,152.0,8.0,7000.0,005495,CON-BACKHOE
045040,43548.8768865741,43556.3600694444,0.0,0.0,0.0,0.0,1160.0,1.5,,10020,PICKU-1/2T
050108,45079.6968981481,45075.5803819444,1281.0,62.0,1.0,1.0,1160.0,2.07083333333333,180000.0,0.0,1.5
378198,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,149 ELMCREST RD,,378KUBODI12
315085,45134.5294328704,45092.3761921296,0.0,1214.0,0.0,216.0,1160.0,1170.45611111111,250000.0,9000.0,8.0
041118,45119.2849768518,,69337.0,299.0,1.0,1.0,1160.0,56.0522222222222,160000.0,4000.0,1.5
050086,45123.4981597222,45133.5349189815,21977.0,576.0,5000.0,0.0,1160.0,0.578611111111111,180000.0,0.0,1.5
201009,45126.5876736111,45054.727337963,16049.0,610.0,352.0,,1160.0,8.0,220000.0,8000.0,1.5
001150,45138.4580439815,45085.3958333333,11392.0,458.0,4722.0,99.0,1160.0,29.11,160000.0,0.0,1.0
007010,45133.5647106481,44960.4249421296,,1856.0,1792.0,3.0,1160.0,55.7947222222222,160000.0,0.0,1.5
266071,45098.5145833333,0.0,0.0,0.0,0.0,TRAILER,150.145833333333,0.5,0.0,004301,TRL-UTILITY
005003,45138.1697222222,45114.3319444444,139653.0,7351.0,17879.0,626.0,,143.097777777778,160000.0,4000.0,1.5
041182,45131.4907060185,45034.5878819444,64315.0,1284.0,4911.0,158.0,1160.0,57.3805555555556,,4000.0,1.5
268012,45124.2618055556,0.0,0.0,0.0,0.0,TRAILER,38.8161111111111,0.5,0.0,,TRL-UTILITY
294062,45083.3534027778,44784.3814467593,0.0,669.0,0.0,21.0,1160.0,1.0,6300.0,005381,
319184,44553.461712963,45106.3609490741,0.0,201.0,0.0,2.0,1160.0,839.907222222222,0.0,3500.0,2.0
067014,45131.8168865741,45132.3999189815,54738.0,3127.0,6569.0,651.0,1160.0,133.448333333333,220000.0,0.0,1.5
080122,45138.387349537,45005.5299652778,6570.0,32.0,6570.0,32.0,656.0,30.0069444444444,220000.0,,4.0
041210,45131.6007523148,45077.5830092593,65793.0,2434.0,5001.0,3.0,,0.0869444444444444,160000.0,4000.0,1.5
080074,45042.5020023148,,85499.0,6550.0,2420.0,5.0,960.0,73.0391666666667,220000.0,5500.0,4.0
285066,45057.5546643519,0.0,4.0,0.0,4.0,APPARATUS,116.686388888889,1.0,4200.0,005154,APP-COMPRRESS
041412,,44515.5393634259,23310.0,2.0,6088.0,0.0,1160.0,1.5,4000.0,0549-1,SEDAN-PASS
050015,45118.9545717593,45114.3565972222,79256.0,,6714.0,3.0,1160.0,4.87111111111111,180000.0,4500.0,1.5
396437,43399.0,332.0,0.0,0.0,0.0,GROUND,0.5,GM-MOWER,,,GROUND-MOWER
075015,45100.5356944444,45008.3546875,14044.0,896.0,2612.0,162.0,1160.0,18.5163888888889,220000.0,0.0,1.5
323113,45134.5333333333,45133.6429976852,0.0,2368.0,0.0,1140.0,1160.0,511.348055555556,0.0,17400.0,8.0
074014,,45077.4009375,88340.0,2511.0,6880.0,306.0,1160.0,142.266111111111,220000.0,0.0,1.5
319226,45001.288275463,44996.3020833333,,291.0,0.0,138.0,1160.0,196.697777777778,0.0,3500.0,2.0
290013,0.0,0.0,0.0,,APPARATUS,12.0,APP-PWR-WASH,,CANADIAN NATIONAL EXHIBITION,,290KARCUN21
095176,45126.4411342593,45118.4738425926,,509.0,,301.0,1160.0,14.1897222222222,160000.0,,1.5
396309,41436.5644097222,0.0,9.0,0.0,0.0,GROUND,0.5,GM-MOWER,005381,441 KIPLING AVE,GROUND-MOWER
112245,45132.3383333333,45022.4685532407,75841.0,0.0,2127.0,0.0,1160.0,60.7547222222222,220000.0,0.0,1.5
396534,44811.3040162037,44252.3649074074,0.0,188.0,0.0,0.0,1160.0,0.5,2100.0,,GM-MOWER
050002,45099.5624074074,45047.445474537,109915.0,1436.0,1678.0,134.0,1160.0,63.1197222222222,180000.0,4500.0,1.5
041428,45083.3220486111,44943.6463078704,2535.0,103.0,1643.0,67.0,1160.0,1.89861111111111,160000.0,4000.0,1.5
050200,45076.4369328704,220.0,,220.0,0.0,CLASS2,13.5136111111111,1.5,,003889,PICKU-1/2T
041289,45135.5272337963,,40674.0,2286.0,3746.0,79.0,1160.0,94.605,160000.0,4000.0,1.5
063026,41334.2532175926,41339.5238773148,0.0,0.0,0.0,0.0,1160.0,1.5,0.0,20010,PICKU-3/4T
074027,45006.2098148148,45085.5665277778,14425.0,1270.0,1.0,0.0,1160.0,69.9211111111111,,0.0,1.5
067133,45138.3818518519,44984.4270138889,1102.0,108.0,1102.0,108.0,768.0,86.6777777777778,220000.0,0.0,1.5
041173,45138.5739583333,45131.2783101852,65004.0,2138.0,3595.0,2.0,1160.0,133.943055555556,160000.0,4000.0,1.5
396417,44413.5180439815,,0.0,476.0,0.0,0.0,1160.0,0.5,2100.0,005109,GM-MOWER
045121,45131.3201041667,45048.5574421296,18898.0,1415.0,2.0,3.0,1160.0,61.8508333333333,180000.0,4500.0,1.5
318018,44155.3611226852,45041.4265393519,0.0,728.0,0.0,3.0,1160.0,307.391388888889,0.0,3500.0,0.5
237225,43830.0,45138.2892708333,45640.0,6803.0,6894.0,1077.0,1160.0,126.120277777778,250000.0,6250.0,
267274,44910.4275347222,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,10010,EASTERN GARAGE,
207001,45028.5709027778,45029.4023032407,,0.0,610.0,0.0,1160.0,425.549444444444,250000.0,10000.0,8.25
158073,45135.6803935185,45114.3673032407,56524.0,3721.0,1497.0,152.0,1160.0,55.1680555555556,250000.0,6250.0,5.0
294096,45061.3143171296,45061.4898263889,0.0,23.0,0.0,23.0,648.0,608.245555555556,0.0,9800.0,1.0
041247,45133.7505324074,45037.3869097222,48404.0,106.0,5135.0,17.0,1160.0,127.653055555556,160000.0,4000.0,1.5
378357,44973.3904282407,0.0,2.0,0.0,2.0,GROUND,70.6297222222222,1.0,2100.0,005381,GM-UT-CART
003292,45131.3990393519,45064.5814930556,10060.0,5.0,1.0,1.0,1160.0,34.2533333333333,160000.0,0.0,1.0
047028,40620.4578587963,40623.3338773148,0.0,0.0,0.0,0.0,1160.0,1.5,4500.0,,PICKU-COMP
095138,45126.8215162037,45041.6371412037,51038.0,1701.0,966.0,3.0,1160.0,3.66583333333333,160000.0,0.0,1.5
067083,45131.4060532407,45132.3285300926,33508.0,2012.0,6287.0,393.0,1160.0,122.351944444444,220000.0,0.0,1.5
051009,45089.5594212963,45027.4119097222,82373.0,4490.0,5002.0,5.0,1160.0,-1,180000.0,4500.0,1.5
